Entity,Code,Day,total_vaccinations
Tennessee,,2022-05-08,9993031
Tennessee,,2022-05-09,9993031
Tennessee,,2022-05-10,10004562
Tennessee,,2022-05-12,10016257
Tennessee,,2022-05-13,10022842
Tennessee,,2022-05-14,10029625
Tennessee,,2022-05-15,10029684
Tennessee,,2022-05-16,10029687
Tennessee,,2022-05-17,10042322
Tennessee,,2022-05-18,10047474
Tennessee,,2022-05-19,10059931
Tennessee,,2022-05-20,10066588
Tennessee,,2022-05-21,10073080
Tennessee,,2022-05-22,10073141
Tennessee,,2022-05-23,10073141
Tennessee,,2022-05-24,10088217
Tennessee,,2022-05-25,10093753
Tennessee,,2022-05-26,10100592
Tennessee,,2022-05-27,10108535
Tennessee,,2022-05-31,10115320
Tennessee,,2022-06-01,10128911
Tennessee,,2022-06-02,10132822
Tennessee,,2022-06-03,10139283
Tennessee,,2022-06-04,10145126
Tennessee,,2022-06-05,10145177
Tennessee,,2022-06-06,10145186
Tennessee,,2022-06-07,10156471
Tennessee,,2022-06-08,10160556
Tennessee,,2022-06-09,10165764
Tennessee,,2022-06-10,10170781
Tennessee,,2022-06-11,10176202
Tennessee,,2022-06-12,10176247
Tennessee,,2022-06-13,10176247
Tennessee,,2022-06-14,10186485
Tennessee,,2022-06-15,10190201
Tennessee,,2022-06-16,10194895
Tennessee,,2022-06-29,10224271
Tennessee,,2022-07-06,10241989
Tennessee,,2022-07-13,10267359
Tennessee,,2022-07-20,10304782
Tennessee,,2022-07-27,10344804
Tennessee,,2022-08-03,10377508
Tennessee,,2022-08-10,10403834
Tennessee,,2022-08-17,10425587
Tennessee,,2022-08-24,10446971
Tennessee,,2022-08-31,10463546
Tennessee,,2022-09-07,10473213
Tennessee,,2022-09-14,10512798
Tennessee,,2022-09-21,10571667
Tennessee,,2022-09-28,10625434
Tennessee,,2022-10-05,10683631
Tennessee,,2022-10-12,10743836
Tennessee,,2022-10-19,10808573
Tennessee,,2022-10-26,10861552
Tennessee,,2022-11-02,10929800
Tennessee,,2022-11-09,10981960
Tennessee,,2022-11-16,11026582
Tennessee,,2022-11-23,11058653
Tennessee,,2022-11-30,11077396
Tennessee,,2022-12-07,11104577
Tennessee,,2022-12-14,11134142
Tennessee,,2022-12-21,11159543
Tennessee,,2022-12-28,11173141
Tennessee,,2023-01-04,11185013
Tennessee,,2023-01-11,11192928
Tennessee,,2023-01-18,11207669
Tennessee,,2023-01-25,11219184
Tennessee,,2023-02-01,11229236
Tennessee,,2023-02-08,11229462
Tennessee,,2023-02-15,11242942
Tennessee,,2023-02-22,11247935
Tennessee,,2023-03-01,11253340
Tennessee,,2023-03-08,11258429
Tennessee,,2023-03-15,11263673
Tennessee,,2023-03-22,11268339
Tennessee,,2023-03-29,11272867
Texas,,2021-01-12,911461
Texas,,2021-01-13,978042
Texas,,2021-01-14,1043624
Texas,,2021-01-15,1160242
Texas,,2021-01-19,1403989
Texas,,2021-01-20,1471746
Texas,,2021-01-21,1544551
Texas,,2021-01-22,1644781
Texas,,2021-01-23,1727869
Texas,,2021-01-24,1763299
Texas,,2021-01-25,1804006
Texas,,2021-01-26,1917896
Texas,,2021-01-27,1974374
Texas,,2021-01-28,2107005
Texas,,2021-01-29,2219867
Texas,,2021-01-30,2340658
Texas,,2021-01-31,2408879
Texas,,2021-02-01,2496232
Texas,,2021-02-02,2496232
Texas,,2021-02-03,2652896
Texas,,2021-02-04,2805359
Texas,,2021-02-05,2930767
Texas,,2021-02-06,3107936
Texas,,2021-02-07,3246638
Texas,,2021-02-08,3322062
Texas,,2021-02-09,3436180
Texas,,2021-02-10,3568618
Texas,,2021-02-11,3708460
Texas,,2021-02-12,3873581
Texas,,2021-02-13,4007986
Texas,,2021-02-14,4133747
Texas,,2021-02-16,4256383
Texas,,2021-02-17,4312301
Texas,,2021-02-18,4333726
Texas,,2021-02-19,4542622
Texas,,2021-02-20,4614697
Texas,,2021-02-21,4673868
Texas,,2021-02-22,4711180
Texas,,2021-02-25,5107257
Texas,,2021-02-26,5273077
Texas,,2021-02-27,5394961
Texas,,2021-02-28,5566612
Texas,,2021-03-01,5572496
Texas,,2021-03-02,5956629
Texas,,2021-03-03,6191550
Texas,,2021-03-04,6379094
Texas,,2021-03-05,6591175
Texas,,2021-03-06,6829275
Texas,,2021-03-07,6938167
Texas,,2021-03-08,7071506
Texas,,2021-03-09,7299866
Texas,,2021-03-10,7529655
Texas,,2021-03-11,7730664
Texas,,2021-03-12,8005490
Texas,,2021-03-13,8261238
Texas,,2021-03-14,8421946
Texas,,2021-03-15,8547673
Texas,,2021-03-16,8660886
Texas,,2021-03-17,8850377
Texas,,2021-03-18,9055037
Texas,,2021-03-19,9237352
Texas,,2021-03-20,9428516
Texas,,2021-03-21,9611867
Texas,,2021-03-22,9734465
Texas,,2021-03-24,9841589
Texas,,2021-03-25,10133617
Texas,,2021-03-26,10420919
Texas,,2021-03-27,10700661
Texas,,2021-03-28,10941968
Texas,,2021-03-29,11130215
Texas,,2021-03-30,11357324
Texas,,2021-03-31,11604088
Texas,,2021-04-01,11950969
Texas,,2021-04-02,12318117
Texas,,2021-04-03,12565129
Texas,,2021-04-04,12808243
Texas,,2021-04-05,13065244
Texas,,2021-04-06,13297711
Texas,,2021-04-07,13533392
Texas,,2021-04-08,13825974
Texas,,2021-04-09,14219706
Texas,,2021-04-10,14685955
Texas,,2021-04-11,14959669
Texas,,2021-04-12,15151731
Texas,,2021-04-13,15343387
Texas,,2021-04-14,15610120
Texas,,2021-04-15,15897950
Texas,,2021-04-16,16167944
Texas,,2021-04-17,16419173
Texas,,2021-04-18,16539082
Texas,,2021-04-19,16745114
Texas,,2021-04-20,16870701
Texas,,2021-04-21,17065670
Texas,,2021-04-22,17307611
Texas,,2021-04-23,17543688
Texas,,2021-04-24,17782171
Texas,,2021-04-25,17979089
Texas,,2021-04-26,18093739
Texas,,2021-04-27,18218563
Texas,,2021-04-28,18395582
Texas,,2021-04-29,18622188
Texas,,2021-04-30,18885671
Texas,,2021-05-01,19090255
Texas,,2021-05-02,19205116
Texas,,2021-05-03,19276649
Texas,,2021-05-04,19350193
Texas,,2021-05-05,19519836
Texas,,2021-05-06,19690275
Texas,,2021-05-07,19884729
Texas,,2021-05-08,20060525
Texas,,2021-05-09,20215285
Texas,,2021-05-10,20304544
Texas,,2021-05-11,20403618
Texas,,2021-05-12,20533264
Texas,,2021-05-13,20671478
Texas,,2021-05-14,20816039
Texas,,2021-05-15,20981555
Texas,,2021-05-16,21179788
Texas,,2021-05-17,21334970
Texas,,2021-05-18,21430921
Texas,,2021-05-19,21585931
Texas,,2021-05-20,21719251
Texas,,2021-05-21,21926464
Texas,,2021-05-22,22041180
Texas,,2021-05-23,22175490
Texas,,2021-05-24,22260158
Texas,,2021-05-25,22360193
Texas,,2021-05-26,22486269
Texas,,2021-05-27,22593372
Texas,,2021-05-28,22725688
Texas,,2021-05-29,22847875
Texas,,2021-05-30,22942135
Texas,,2021-06-01,23042424
Texas,,2021-06-02,23095348
Texas,,2021-06-03,23178516
Texas,,2021-06-04,23293586
Texas,,2021-06-05,23383001
Texas,,2021-06-06,23501684
Texas,,2021-06-07,23570625
Texas,,2021-06-08,23639670
Texas,,2021-06-09,23733581
Texas,,2021-06-10,23847099
Texas,,2021-06-11,23960479
Texas,,2021-06-12,24127329
Texas,,2021-06-13,24197795
Texas,,2021-06-14,24252789
Texas,,2021-06-15,24367591
Texas,,2021-06-16,24558568
Texas,,2021-06-17,24735511
Texas,,2021-06-18,24837998
Texas,,2021-06-19,24909954
Texas,,2021-06-20,25000644
Texas,,2021-06-21,25049611
Texas,,2021-06-22,25095675
Texas,,2021-06-23,25148409
Texas,,2021-06-24,25215418
Texas,,2021-06-25,25289039
Texas,,2021-06-26,25394826
Texas,,2021-06-27,25504046
Texas,,2021-06-28,25565261
Texas,,2021-06-29,25616731
Texas,,2021-06-30,25686380
Texas,,2021-07-01,25756467
Texas,,2021-07-02,25815427
Texas,,2021-07-03,25878519
Texas,,2021-07-04,25926954
Texas,,2021-07-06,25978539
Texas,,2021-07-07,26017134
Texas,,2021-07-08,26080182
Texas,,2021-07-09,26130140
Texas,,2021-07-10,26195987
Texas,,2021-07-11,26245668
Texas,,2021-07-12,26283364
Texas,,2021-07-13,26327776
Texas,,2021-07-14,26394645
Texas,,2021-07-15,26448461
Texas,,2021-07-16,26494893
Texas,,2021-07-17,26551336
Texas,,2021-07-18,26598663
Texas,,2021-07-19,26632345
Texas,,2021-07-20,26674874
Texas,,2021-07-21,26744604
Texas,,2021-07-22,26817055
Texas,,2021-07-23,26881088
Texas,,2021-07-24,26882095
Texas,,2021-07-25,27014323
Texas,,2021-07-26,27066624
Texas,,2021-07-27,27113209
Texas,,2021-07-28,27175812
Texas,,2021-07-29,27256486
Texas,,2021-07-30,27335628
Texas,,2021-07-31,27420863
Texas,,2021-08-01,27497655
Texas,,2021-08-02,27557900
Texas,,2021-08-03,27622945
Texas,,2021-08-04,27700931
Texas,,2021-08-05,27779346
Texas,,2021-08-06,27862096
Texas,,2021-08-07,27952207
Texas,,2021-08-08,28037931
Texas,,2021-08-09,28098028
Texas,,2021-08-10,28158288
Texas,,2021-08-11,28227060
Texas,,2021-08-12,28324847
Texas,,2021-08-13,28446293
Texas,,2021-08-14,28577758
Texas,,2021-08-15,28671337
Texas,,2021-08-16,28731472
Texas,,2021-08-17,28806473
Texas,,2021-08-18,28887326
Texas,,2021-08-19,29006363
Texas,,2021-08-20,29112167
Texas,,2021-08-21,29200537
Texas,,2021-08-22,29308039
Texas,,2021-08-23,29382024
Texas,,2021-08-24,29471219
Texas,,2021-08-25,29607686
Texas,,2021-08-26,29733757
Texas,,2021-08-27,29826972
Texas,,2021-08-28,29929804
Texas,,2021-08-29,30027551
Texas,,2021-08-30,30093382
Texas,,2021-08-31,30165551
Texas,,2021-09-01,30268539
Texas,,2021-09-02,30362085
Texas,,2021-09-03,30455377
Texas,,2021-09-04,30554911
Texas,,2021-09-07,30744502
Texas,,2021-09-08,30785274
Texas,,2021-09-09,30866751
Texas,,2021-09-10,30947220
Texas,,2021-09-11,31035586
Texas,,2021-09-12,31120222
Texas,,2021-09-13,31172538
Texas,,2021-09-14,31233862
Texas,,2021-09-15,31306598
Texas,,2021-09-16,31378670
Texas,,2021-09-17,31539034
Texas,,2021-09-18,31684272
Texas,,2021-09-19,31764186
Texas,,2021-09-20,31800077
Texas,,2021-09-21,31843858
Texas,,2021-09-22,31934360
Texas,,2021-09-29,32240727
Texas,,2021-09-30,32309531
Texas,,2021-10-01,32367702
Texas,,2021-10-02,32478792
Texas,,2021-10-03,32601577
Texas,,2021-10-04,32643535
Texas,,2021-10-05,32704780
Texas,,2021-10-06,32758035
Texas,,2021-10-07,32864271
Texas,,2021-10-08,32939626
Texas,,2021-10-09,33018004
Texas,,2021-10-12,33150162
Texas,,2021-10-13,33221405
Texas,,2021-10-14,33296932
Texas,,2021-10-15,33363040
Texas,,2021-10-16,33438514
Texas,,2021-10-17,33481872
Texas,,2021-10-18,33515571
Texas,,2021-10-19,33568897
Texas,,2021-10-20,33629302
Texas,,2021-10-21,33708778
Texas,,2021-10-22,33712900
Texas,,2021-10-23,33847281
Texas,,2021-10-24,33902010
Texas,,2021-10-25,33951683
Texas,,2021-10-26,34033731
Texas,,2021-10-27,34149404
Texas,,2021-10-28,34292378
Texas,,2021-10-29,34401476
Texas,,2021-10-30,34509513
Texas,,2021-10-31,34598563
Texas,,2021-11-01,34656838
Texas,,2021-11-02,34736969
Texas,,2021-11-03,34834541
Texas,,2021-11-04,34907099
Texas,,2021-11-05,34979258
Texas,,2021-11-06,35082169
Texas,,2021-11-07,35175498
Texas,,2021-11-08,35254876
Texas,,2021-11-09,35310032
Texas,,2021-11-10,35420138
Texas,,2021-11-12,35609471
Texas,,2021-11-13,35717340
Texas,,2021-11-14,35784382
Texas,,2021-11-15,35825902
Texas,,2021-11-16,35903048
Texas,,2021-11-17,35987795
Texas,,2021-11-18,36079806
Texas,,2021-11-19,36380184
Texas,,2021-11-20,36478309
Texas,,2021-11-21,36588355
Texas,,2021-11-22,36648730
Texas,,2021-11-23,36745512
Texas,,2021-11-24,36862434
Texas,,2021-11-29,37168693
Texas,,2021-11-30,37245206
Texas,,2021-12-01,37358906
Texas,,2021-12-02,37460779
Texas,,2021-12-03,37649312
Texas,,2021-12-04,37807477
Texas,,2021-12-05,37937443
Texas,,2021-12-06,38018591
Texas,,2021-12-07,38128091
Texas,,2021-12-08,38267255
Texas,,2021-12-09,38412226
Texas,,2021-12-10,38543981
Texas,,2021-12-11,38684997
Texas,,2021-12-12,38686456
Texas,,2021-12-13,38856448
Texas,,2021-12-14,38963965
Texas,,2021-12-15,39092205
Texas,,2021-12-16,39181593
Texas,,2021-12-17,39332857
Texas,,2021-12-18,39447921
Texas,,2021-12-19,39561003
Texas,,2021-12-20,39624081
Texas,,2021-12-21,39726293
Texas,,2021-12-22,39870946
Texas,,2021-12-23,40018615
Texas,,2021-12-27,40274677
Texas,,2021-12-28,40354885
Texas,,2021-12-29,40483034
Texas,,2021-12-30,40612073
Texas,,2022-01-04,40980790
Texas,,2022-01-05,41091042
Texas,,2022-01-06,41184969
Texas,,2022-01-07,41288064
Texas,,2022-01-08,41407862
Texas,,2022-01-09,41500931
Texas,,2022-01-10,41554042
Texas,,2022-01-11,41633001
Texas,,2022-01-12,41752080
Texas,,2022-01-13,41858108
Texas,,2022-01-14,41958366
Texas,,2022-01-15,42049180
Texas,,2022-01-18,42243715
Texas,,2022-01-19,42335547
Texas,,2022-01-20,42413592
Texas,,2022-01-21,42414990
Texas,,2022-01-22,42563213
Texas,,2022-01-23,42629712
Texas,,2022-01-24,42670757
Texas,,2022-01-25,42726217
Texas,,2022-01-26,42791802
Texas,,2022-01-27,42901178
Texas,,2022-01-28,42961510
Texas,,2022-01-29,43029800
Texas,,2022-01-30,43069686
Texas,,2022-01-31,43127538
Texas,,2022-02-01,43175612
Texas,,2022-02-02,43230786
Texas,,2022-02-03,43287971
Texas,,2022-02-04,43335871
Texas,,2022-02-05,43372915
Texas,,2022-02-06,43411554
Texas,,2022-02-07,43440028
Texas,,2022-02-08,43485536
Texas,,2022-02-09,43536564
Texas,,2022-02-10,43583394
Texas,,2022-02-11,43634818
Texas,,2022-02-12,43685281
Texas,,2022-02-13,43727430
Texas,,2022-02-14,43758131
Texas,,2022-02-15,43792130
Texas,,2022-02-16,43832430
Texas,,2022-02-17,43990926
Texas,,2022-02-18,44032818
Texas,,2022-02-19,44077433
Texas,,2022-02-22,44175928
Texas,,2022-02-23,44213504
Texas,,2022-02-24,44254223
Texas,,2022-02-25,44288564
Texas,,2022-02-26,44356747
Texas,,2022-02-28,44402896
Texas,,2022-03-01,44434592
Texas,,2022-03-02,44469082
Texas,,2022-03-03,44500682
Texas,,2022-03-04,44534061
Texas,,2022-03-05,44567405
Texas,,2022-03-06,44568037
Texas,,2022-03-07,44604992
Texas,,2022-03-08,44629969
Texas,,2022-03-11,44726431
Texas,,2022-03-12,44755582
Texas,,2022-03-13,44777465
Texas,,2022-03-14,44788647
Texas,,2022-03-15,44832725
Texas,,2022-03-16,44868529
Texas,,2022-03-17,44896223
Texas,,2022-03-18,44926745
Texas,,2022-03-19,44952276
Texas,,2022-03-20,44970104
Texas,,2022-03-21,44979974
Texas,,2022-03-22,45000129
Texas,,2022-03-23,45021422
Texas,,2022-03-24,45071300
Texas,,2022-03-25,45095059
Texas,,2022-03-26,45119358
Texas,,2022-03-27,45140170
Texas,,2022-03-28,45150458
Texas,,2022-03-29,45171210
Texas,,2022-03-30,45197271
Texas,,2022-03-31,45230513
Texas,,2022-04-01,45283058
Texas,,2022-04-02,45329369
Texas,,2022-04-03,45366185
Texas,,2022-04-04,45390689
Texas,,2022-04-05,45427470
Texas,,2022-04-06,45472074
Texas,,2022-04-07,45552765
Texas,,2022-04-08,45597367
Texas,,2022-04-09,45645491
Texas,,2022-04-10,45681697
Texas,,2022-04-11,45702260
Texas,,2022-04-12,45733726
Texas,,2022-04-13,45777019
Texas,,2022-04-14,45823885
Texas,,2022-04-15,45866758
Texas,,2022-04-17,45937159
Texas,,2022-04-18,45959207
Texas,,2022-04-19,45986052
Texas,,2022-04-20,45986523
Texas,,2022-04-21,46074892
Texas,,2022-04-23,46160441
Texas,,2022-04-24,46188416
Texas,,2022-04-25,46207480
Texas,,2022-04-26,46592253
Texas,,2022-04-27,46628673
Texas,,2022-04-29,46700787
Texas,,2022-04-30,46738356
Texas,,2022-08-03,47753595
Texas,,2022-08-10,47932803
Texas,,2022-08-17,48057242
Texas,,2022-08-24,48155032
Texas,,2022-08-31,48158552
Texas,,2022-09-07,48290093
Texas,,2022-09-14,48406066
Texas,,2022-09-21,48516866
Texas,,2022-09-28,48635364
Texas,,2022-10-05,48759624
Texas,,2022-10-12,48887075
Texas,,2022-10-19,49010845
Texas,,2022-10-26,49144469
Texas,,2022-11-02,49150973
Texas,,2022-11-09,50488822
Texas,,2022-11-16,50672487
Texas,,2022-11-23,50850219
Texas,,2022-11-30,50955139
Texas,,2022-12-07,51098425
Texas,,2022-12-14,51242845
Texas,,2022-12-21,51390694
Texas,,2022-12-28,51483870
Texas,,2023-01-04,51591479
Texas,,2023-01-11,51699236
Texas,,2023-01-18,51787162
Texas,,2023-01-25,51851343
Texas,,2023-02-01,51907044
Texas,,2023-02-08,51953205
Texas,,2023-02-15,51996439
Texas,,2023-02-22,52041424
Texas,,2023-03-01,52081992
Texas,,2023-03-08,52121370
Texas,,2023-03-15,52159275
Texas,,2023-03-22,52205312
Texas,,2023-03-29,52238661
United States,USA,2020-12-20,556208
United States,USA,2020-12-21,614117
United States,USA,2020-12-23,1008025
United States,USA,2020-12-26,1944585
United States,USA,2020-12-28,2127143
United States,USA,2020-12-30,2794588
United States,USA,2021-01-02,4225756
United States,USA,2021-01-04,4563260
United States,USA,2021-01-05,4836469
United States,USA,2021-01-06,5306797
United States,USA,2021-01-07,5919418
United States,USA,2021-01-08,6688231
United States,USA,2021-01-11,8987322
United States,USA,2021-01-12,9327138
United States,USA,2021-01-13,10278462
United States,USA,2021-01-14,11148991
United States,USA,2021-01-15,12279180
United States,USA,2021-01-19,15707588
United States,USA,2021-01-20,16525281
United States,USA,2021-01-21,17546374
United States,USA,2021-01-22,19107959
United States,USA,2021-01-23,20537990
United States,USA,2021-01-24,21848655
United States,USA,2021-01-25,22734243
United States,USA,2021-01-26,23540994
United States,USA,2021-01-27,24652634
United States,USA,2021-01-28,26193682
United States,USA,2021-01-29,27884661
United States,USA,2021-01-30,29577902
United States,USA,2021-01-31,31123299
United States,USA,2021-02-01,32222402
United States,USA,2021-02-02,32780860
United States,USA,2021-02-03,33878254
United States,USA,2021-02-04,35203710
United States,USA,2021-02-05,36819212
United States,USA,2021-02-06,39037964
United States,USA,2021-02-07,41210937
United States,USA,2021-02-08,42417617
United States,USA,2021-02-09,43206190
United States,USA,2021-02-10,44769970
United States,USA,2021-02-11,46390270
United States,USA,2021-02-12,48410558
United States,USA,2021-02-13,50641884
United States,USA,2021-02-14,52884356
United States,USA,2021-02-16,55220364
United States,USA,2021-02-17,56281827
United States,USA,2021-02-18,57737767
United States,USA,2021-02-19,59585043
United States,USA,2021-02-20,61289500
United States,USA,2021-02-21,63090634
United States,USA,2021-02-22,64177474
United States,USA,2021-02-23,65032083
United States,USA,2021-02-24,66464947
United States,USA,2021-02-25,68274117
United States,USA,2021-02-26,70454064
United States,USA,2021-02-27,72806180
United States,USA,2021-02-28,75236003
United States,USA,2021-03-01,76899987
United States,USA,2021-03-02,78631601
United States,USA,2021-03-03,80540474
United States,USA,2021-03-04,82572848
United States,USA,2021-03-05,85008094
United States,USA,2021-03-06,87912323
United States,USA,2021-03-07,90351750
United States,USA,2021-03-08,92089852
United States,USA,2021-03-09,93692598
United States,USA,2021-03-10,95721290
United States,USA,2021-03-11,98203893
United States,USA,2021-03-12,101128005
United States,USA,2021-03-13,105703501
United States,USA,2021-03-14,107060274
United States,USA,2021-03-15,109081860
United States,USA,2021-03-16,110737856
United States,USA,2021-03-17,113037627
United States,USA,2021-03-18,115730008
United States,USA,2021-03-19,118313818
United States,USA,2021-03-20,121441497
United States,USA,2021-03-21,124481412
United States,USA,2021-03-22,126509736
United States,USA,2021-03-23,128217029
United States,USA,2021-03-24,130473853
United States,USA,2021-03-25,133305295
United States,USA,2021-03-26,136684688
United States,USA,2021-03-27,140180735
United States,USA,2021-03-28,143462691
United States,USA,2021-03-29,145812835
United States,USA,2021-03-30,147602345
United States,USA,2021-03-31,150273292
United States,USA,2021-04-01,153631404
United States,USA,2021-04-02,157606463
United States,USA,2021-04-03,161688422
United States,USA,2021-04-04,165053746
United States,USA,2021-04-05,167187795
United States,USA,2021-04-06,168592075
United States,USA,2021-04-07,171476655
United States,USA,2021-04-08,174879716
United States,USA,2021-04-09,178837781
United States,USA,2021-04-10,183467709
United States,USA,2021-04-11,187047131
United States,USA,2021-04-12,189692045
United States,USA,2021-04-13,192282781
United States,USA,2021-04-14,194791836
United States,USA,2021-04-15,198317040
United States,USA,2021-04-16,202282923
United States,USA,2021-04-17,205871913
United States,USA,2021-04-18,209406814
United States,USA,2021-04-19,211581309
United States,USA,2021-04-20,213388238
United States,USA,2021-04-21,215951909
United States,USA,2021-04-22,218947643
United States,USA,2021-04-23,222322230
United States,USA,2021-04-24,225640460
United States,USA,2021-04-25,228661408
United States,USA,2021-04-26,230768454
United States,USA,2021-04-27,232407669
United States,USA,2021-04-28,234639414
United States,USA,2021-04-29,237360493
United States,USA,2021-04-30,240159677
United States,USA,2021-05-01,243463471
United States,USA,2021-05-02,245591469
United States,USA,2021-05-03,246780203
United States,USA,2021-05-04,247769049
United States,USA,2021-05-05,249566820
United States,USA,2021-05-06,251973752
United States,USA,2021-05-07,254779333
United States,USA,2021-05-08,257347205
United States,USA,2021-05-09,259716989
United States,USA,2021-05-10,261599381
United States,USA,2021-05-11,263132561
United States,USA,2021-05-12,264680844
United States,USA,2021-05-13,266596486
United States,USA,2021-05-14,268438666
United States,USA,2021-05-15,270832342
United States,USA,2021-05-16,272925411
United States,USA,2021-05-17,274411901
United States,USA,2021-05-18,275535207
United States,USA,2021-05-19,277290173
United States,USA,2021-05-20,279397250
United States,USA,2021-05-21,281595351
United States,USA,2021-05-22,283941223
United States,USA,2021-05-23,285720586
United States,USA,2021-05-24,286890900
United States,USA,2021-05-25,287788872
United States,USA,2021-05-26,289212304
United States,USA,2021-05-27,290724607
United States,USA,2021-05-28,292099778
United States,USA,2021-05-29,293705050
United States,USA,2021-05-30,294928850
United States,USA,2021-06-01,296404240
United States,USA,2021-06-02,296912892
